alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,class_0,class_1,class_2
13.557228948135066,2.396638749952208,2.545233556169518,16.42999251326063,128.05206559369958,2.8852024970766745,3.3892487358377963,0.3956590755543288,2.326146252162774,5.8952519987351,0.7910309180765648,2.8378503658470375,1351.299601335848,True,False,False
12.424264807045489,3.519507493750446,2.4634381728273476,19.568247944785984,99.21895300157472,3.024786891174366,3.0625800736951065,0.2365585915267126,2.280392557885846,7.198583391352321,0.9699690693962875,3.564940679310699,1352.3432354668469,True,False,False
13.504668182139117,2.016105860107759,2.746643027792027,15.679980173906186,124.05761413208626,2.5281778085817015,2.9792909149401225,0.4262446444346659,2.3663982453326566,8.088866168692993,1.0873304944602098,2.8925754001334925,1344.7989124219139,True,False,False
13.97730852688309,1.966816723487271,2.059116166646558,17.326564096911834,120.31159963250991,2.5472199772606468,3.3099704978009408,0.2087000903726018,1.5749350487134153,6.721614017715019,1.2530410829224077,3.5116215812683342,1032.8026207882888,True,False,False
13.980736950722662,4.135602707874345,2.606256064401498,16.29595808854212,103.70004331769256,2.7894828704697296,3.1109326611515744,0.40515654053162453,2.4189421213099394,7.933237932488965,1.0085214320172264,3.375272395031192,1248.7904128977084,True,False,False
12.997863882120097,3.7757667139851154,2.3420741111716703,16.61013129144558,109.57365080664117,2.98582853139344,3.0984276867949774,0.23982202726680457,2.278363885427092,7.405949037805499,1.262150822909477,2.1323549202968426,1286.2497645191781,True,False,False
13.754008243716797,3.411308113179184,2.1021515283847956,15.919177855884087,116.13792964204876,3.0900347501207444,3.0127361007545845,0.3439887972661611,1.3913338973386604,8.000024776087578,0.8602480272261639,3.421131660841953,1243.6275986229318,True,False,False
12.464164764474548,1.555239849377888,2.5862604854626783,16.426053333364166,126.00659717715055,2.9765850091809867,3.047489246585412,0.3423603973308529,1.945115594723616,7.199166314858183,0.9596126614456782,3.410743490202611,1298.6689126840763,True,False,False
13.085630150923148,1.875754434712335,2.6422213834873203,16.297957137992213,117.76409448598218,3.0977325181697597,3.306766757175353,0.32138119329628695,2.3436815711325245,3.44827211979921,0.7666519265636853,3.1326128478417337,1324.0857646146933,True,False,False
12.826722122508317,3.2562134223581456,2.8172971375414066,16.315706228191345,127.45657440683,2.893108468668654,3.1576338873022767,0.25290135632284877,1.352565872277236,4.441875796268955,1.1610431595199868,2.768376060537813,1123.5730526846053,True,False,False
12.400058849419704,4.359204015206459,2.2632306019914386,15.827694323342362,116.89504543454264,3.112229960307386,3.076137035650926,0.2941833209536572,1.427589045755592,4.427064538065608,1.2129770147045975,2.80959043567832,1288.6103236352567,True,False,False
13.34713628541359,2.583836498568825,2.673448101162176,16.531065855938856,111.15660037106589,3.0350385452368585,2.9792289242927668,0.23314412323273875,2.3819883000909723,3.4740920501219335,1.059458558419812,3.408055465885432,1163.0497867240738,True,False,False
13.751096721788056,4.125864087408643,2.728071584314581,18.689294522007113,116.36422088381958,2.3265885243104107,3.345721217251443,0.2677569757116,1.9276404280095858,7.821799801731161,1.1658554525624398,3.576115753861868,1196.430762937791,True,False,False
13.815224856244932,3.6944873807131025,2.0445953115183095,17.347984472977465,87.23872347279944,2.242469607604983,3.3951356511224917,0.22144714998475026,2.362470253997067,7.176617946042562,1.224856312219855,2.4804990620365417,1356.0071952505928,True,False,False
13.914883309854986,2.895245576945046,2.400131469478926,17.39739645862959,127.19404270700107,3.064456950248739,3.2818658496627204,0.34337001180684834,2.407278536208274,4.584195566105128,1.01787490948968,2.9361191974239396,1189.9691022862005,True,False,False
13.202582407992923,2.3404819363411185,2.291759991922345,18.249019519746284,127.1707167666764,2.9042009597761096,3.2930341606621107,0.2199141071237098,1.5923016770683986,4.175756710586592,1.1930353453434526,2.6615513364055756,1284.0340267060915,True,False,False
12.159783391435012,4.079893786445054,2.359795304065756,15.896740403734405,91.30384683212516,3.0648405077848233,2.9742477485483025,0.2643912337781681,1.9905953165006722,4.5742593660754665,1.1598513352214348,3.529017467905747,1155.6163580830414,True,False,False
13.845801294368242,2.9221672565611527,2.4350837398981557,15.56791231960594,117.9680908703904,3.0632649115182407,2.987928774207253,0.47438148905021227,1.7662514465948518,7.138152764926119,1.2023268263720785,2.691480758058505,1281.2955800212,True,False,False
13.964829883860762,1.9338087366350505,2.1148098940958238,16.51987467612658,95.70274332669143,3.0457812637389017,3.0814222471995567,0.2856794420156781,1.1926616695729644,8.22642219565881,0.9401586193709367,3.0560823159336556,1318.4995925054611,True,False,False
12.557270857051556,2.1425699060103907,2.5952834499817636,18.474741019510432,88.69585431460177,1.4981616231444896,1.376846945770672,0.4401650949682256,1.1810271084351038,3.1453272018501797,0.710329113643812,3.5412875478933685,541.1070413827426,False,True,False
12.706755786167347,3.094551677619683,2.7802567005105994,19.536583565409835,88.35371507464986,1.5106623943992734,1.6911125784705934,0.49398838357716,1.1350115248209809,3.360039640723425,0.7237435570532514,3.57620111238907,589.2687224425439,False,True,False
12.47751578196675,3.420172000112717,2.5123539706850284,24.69345876041755,93.36723893437006,1.6318344584673878,1.0918227039787645,0.4578843349296574,1.1539132871095261,3.9747914025249607,0.7352389114508063,3.109230594671926,572.8440181762874,False,True,False
12.182791730627093,1.645086747749353,2.413526213352754,20.400293693856632,94.09389424364703,1.5602303804978777,1.4538513655815761,0.4930736684061676,1.226621806228949,4.2830219838061,0.967043505171139,3.1327005828877703,463.99613324728347,False,True,False
12.682506692058874,2.543509111575744,2.502751898934234,23.272694099659834,86.65268812835852,1.9290675091387381,1.2583765808391587,0.48805970294547496,1.1170778391231688,4.826692061876373,0.7026675655932342,3.511982947326876,864.7278152811421,False,True,False
12.411053947574965,2.3064211405065,2.378202658238612,23.322765792280496,95.24681556181663,1.5312405203398571,1.8252016480602273,0.34204840128422,1.44359023802797,4.504637488580596,0.7544455110047859,3.558054462365514,449.7759233097585,False,True,False
12.242172247766586,2.3209084410568237,2.5796654958441723,18.265759690352116,87.80389175163458,1.5180867698466323,1.4803276077970424,0.44441224303495575,1.3422693829122463,5.848341355657329,0.7896524275029283,3.0418633480817556,541.7982156831602,False,True,False
12.525875232155075,1.6414558370627583,2.385964033989355,21.373470904707606,107.1536720376651,1.6057551379054134,0.9637203048357655,0.35769531249272263,1.2739419804469827,2.922971991939954,0.7505271221855606,3.493098745322892,637.4487497111736,False,True,False
12.214468522362631,1.9393691093043341,2.4984768855759047,23.525016157018403,89.93129281670288,1.7035817371551365,1.1312413650607975,0.37796269859106646,1.9264311831402878,4.8477002876780215,0.7077497257908495,3.2340579229951363,469.46972006564516,False,True,False
12.252704876104238,2.445932064845126,2.7444576862145653,22.200485716532853,96.4862127712351,1.6055386573027663,1.3146375166439404,0.46155215762734003,1.7781935665772166,5.2022878690254455,0.7252334618602627,3.363676681169247,484.83152048448835,False,True,False
12.668430353291894,3.3162013507204584,2.3407821877753685,22.217300765048748,90.07307987067843,2.17161007077428,0.926134474076599,0.4332024040237483,1.1742857137983114,4.338229718848876,0.7777478485252682,3.3893180917374885,605.085044871131,False,True,False
12.422141927665983,2.8700265749626324,2.704922995229686,23.946070659465107,88.34424954764579,1.5952882480624697,1.0641843940174824,0.22632931361299405,1.2081109267226142,5.616596270195561,0.8198328745454065,3.2422489553518705,553.0971362107431,False,True,False
12.253025038881068,2.565118444307999,2.476493324612591,23.04571723706637,87.01113629516382,1.506044751899111,1.5526178402607274,0.30898595925855876,1.058227158126637,6.225775457483387,0.7204589721930005,2.7074364264992727,634.7074401143684,False,True,False
12.99110995740566,1.8428601776116729,2.682005488927232,24.032557510193485,87.51340812052246,1.6127229398170462,0.8924629765779784,0.3691606275724433,1.104700204558852,4.172772818455163,0.9484839303655936,3.0671788558659028,718.1094259037947,False,True,False
12.146997146715956,2.89653975013555,2.450374404149992,23.25092687668765,95.58080689014108,1.9098533732451162,1.593908457747634,0.2700303550598867,1.085817710797401,2.867191885144619,0.8015071442037134,3.3744269271213474,588.5171831569093,False,True,False
12.225916784217716,2.528833645952658,2.4992961622072003,24.066276178731734,85.87612270883086,1.7065801559530673,2.0341991491559073,0.4073766641784672,1.1930057376070227,2.9208195121604352,0.6988666667641983,3.3560468314879204,930.4158554451876,False,True,False
12.132026399377558,2.5077457259600378,2.59502327627022,21.93086816480567,92.7109776918931,2.0006773243231177,2.0773672717161435,0.48870150157757997,1.1418948202934884,4.671540140763732,0.7676787924733561,3.5352306898050725,529.57451126025,False,True,False
12.126340657415101,2.8203799096538713,2.409526729065553,18.84692107646735,86.07833229999278,1.582381385751702,0.9966145020232531,0.28824961716411923,1.5356259076467351,3.416536959830318,0.8949081653439593,3.5555369238772725,500.88201945306685,False,True,False
13.897337176012147,1.8436465164801747,2.2222328774491364,23.43543798082238,88.73888186568914,1.7739584316864292,1.211908323519435,0.4679804291477737,1.1607603424219104,5.698722863513902,0.7133440289041687,3.320881973574476,538.32654467361,False,True,False
12.593157628161476,2.4200077848785413,2.1667605057259935,23.039868099510326,90.89142088945522,1.7256250261587658,1.5095894486306805,0.3787296387421415,1.2811603679203676,3.9753508474404047,0.7184913168728625,2.3717376998047084,456.67605682507764,False,True,False
13.388319232491025,2.779831809650039,2.52751597488839,22.630208908017245,90.95483211952207,1.7873652931070996,0.970643946419089,0.4471097569212742,1.1358519520643913,3.807381401003543,0.9683137623745365,3.4871076598060755,539.8702634614085,False,True,False
13.932720523470083,4.129185737339906,2.4917233508894987,22.679171432946482,127.9652774856805,1.9038743711155743,1.1356066169864085,0.40996013603314796,1.2806249719023175,7.634546587906653,0.7141904128813924,2.334208968636719,520.897019527549,False,False,True
